"9199","620","397","400","300",,
"9200","992","17","400","280",,
"9201","992","80","400","280",,
"9202","992","408","235","200",,
"9203","992","79","445","400",,
"9204","993","17","400","280",,
"9205","993","80","400","280",,
"9206","993","408","235","200",,
"9207","993","79","445","400",,
"9208","622","398","400","280",,
"9209","622","397","400","280",,
"9210","624","398","400","280",,
"9211","624","397","400","280",,
"9212","623","398","445","400",,
"9213","623","397","445","400",,
"9214","1002","398","235","200",,
"9215","1002","397","235","200",,
"9216","992","409","275","200",,
"9217","992","410","200","130",,
"9218","992","411","245","170",,
"9219","992","412","240","150",,
"9220","993","409","275","200",,
"9221","993","410","200","130",,
"9222","993","411","245","170",,
"9223","993","412","240","150",,
"9224","1003","398","275","200",,
"9225","1003","397","275","200",,
"9226","1004","398","200","130",,
"9227","1004","397","200","130",,
"9228","1005","398","245","170",,
"9229","1005","397","245","170",,
"9230","1006","398","240","150",,
"9231","1006","397","240","150",,
"9232","992","414","230","150",,
"9233","992","413","260","180",,
"9234","992","415","290","180",,
"9235","992","416","400","280",,
"9236","992","417","400","280",,
"9237","993","414","230","150",,
"9238","993","413","260","170",,
"9239","993","415","290","180",,
"9240","993","416","400","280",,
"9241","993","417","400","280",,
"9242","1007","398","260","170",,
"9243","1007","397","260","170",,
"9244","1008","398","230","150",,
"9245","1008","397","230","150",,
"9246","1009","398","290","180",,
"9247","1009","397","290","180",,
"9248","1010","398","400","280",,
"9249","1010","397","400","280",,
"9250","1011","398","400","280",,
"9251","1011","397","400","280",,
"9252","622","119","530","350",,
"9253","709","17","530","350",,
"9254","992","419","180","120",,
"9255","992","418","230","200",,
"9256","992","166","400","270",,
"9257","992","138","425","280",,
"9258","992","137","425","280",,
"9259","992","136","375","220",,
"9260","992","135","375","220",,
"9261","993","419","180","120",,
"9262","993","418","230","200",,
"9263","993","166","400","270",,
"9264","993","138","425","280",,
"9265","993","137","425","280",,
"9266","993","136","375","220",,
"9267","993","135","375","220",,
"9268","992","420","170","120",,
"9269","992","117","600","490",,
"9270","992","421","330","200",,
"9271","992","422","180","130",,
"9272","992","423","242","200",,
"9273","992","424","280","200",,
"9274","992","425","160","120",,
"9275","992","426","345","250",,
"9276","992","427","400","240",,
"9277","992","429","280","200",,
"9278","992","428","290","250",,
"9279","993","420","170","120",,
"9280","993","117","600","490",,
"9281","993","421","330","200",,
"9282","993","422","180","130",,
"9283","993","423","240","200",,
"9284","993","424","270","200",,
"9285","993","425","160","120",,
"9286","993","426","345","250",,
"9287","993","427","400","240",,
"9288","993","429","270","200",,
"9289","993","428","290","250",,
"9290","1012","398","180","120",,
"9291","1012","397","180","120",,
"9292","1013","398","230","200",,
"9293","1013","397","230","200",,
"9294","756","398","400","280",,
"9295","756","397","400","280",,
"9296","727","398","425","280",,
"9297","727","397","425","280",,
"9298","728","398","425","280",,
"9299","728","397","425","280",,
"9300","725","398","375","220",,
"9301","725","397","375","220",,
"9302","726","398","375","220",,
"9303","726","397","375","220",,
"12040","999","916","400","300",,
"12039","999","915","500","400",,
"12038","999","911","370","300",,
"9306","1015","398","330","200",,
"9307","1015","397","330","200",,
"9308","707","398","630","450",,
"9309","707","397","630","450",,
"11580","1053","16",,,,
"11579","1053","826",,,,
"11578","1053","825",,,,
"9312","1017","398","250","200",,
"9313","1017","397","250","200",,
"9314","1018","398","270","200",,
"9315","1018","397","270","200",,
"9316","1019","398","160","120",,
"9317","1019","397","160","120",,
"9318","1020","398","345","250",,
"9319","1020","397","345","250",,
"9320","1021","398","400","270",,
"9321","1021","397","400","270",,
"9322","1022","398","270","200",,
"9323","1022","397","270","200",,
"9324","1023","398","280","170",,
"9325","1023","397","280","170",,
"9326","706","394","7","15",,
"9327","706","430","25","30",,
"9328","706","431","12","15",,
"9329","706","396","35","40",,
"9330","706","432","130","140",,
"9331","706","395","55","60",,
"9332","989","116","7","15",,
"9333","1024","116","25","30",,
"9334","1025","116","12","15",,
"9335","990","116","35","40",,
"9336","1026","116","130","140",,
"9337","991","116","55","60",,
"9338","706","433","80","100",,
"9339","706","434","30","30",,
"9340","706","435","75","90",,
"12313","1508","974","250","200",,
"9342","706","437","140","180",,
"12312","1508","973","125","100",,
"9343","1027","116","95","100",,
"9344","1028","116","30","30",,
"9345","1029","116","75","90",,
"14558","988","116","60","90",,
"9347","1031","116","140","180",,
"9370","1032","122","110","80",,
"9371","1032","121","85","90",,
"9394","725","419","220","130",,
"9395","725","166","210","170",,
"9396","725","418","345","180",,
"9397","726","454","400","300",,
"9398","726","453","50","35",,
"9399","726","455","70","50",,
"9400","725","454","400","300",,
"9401","725","453","50","35",,
"9402","725","455","70","50",,
"9403","1047","136","50","40",,
"9404","1047","135","50","40",,
"9405","1049","136","70","50",,
"9406","1049","135","70","50",,
"9407","1048","136","400","300",,
"9408","1048","135","400","300",,
"9409","617","81","25","30",,
"9410","619","16","25","30",,
"9415","1053","425","30","45",,
"9416","1019","459","30","45",,
"9507","605","504","55","60",,
"9508","605","505","170","160",,
"9509","11","83","560","420",,
"9510","11","84","330","250",,
"9511","605","83","560","420",,
"9512","605","84","330","270",,
"9513","605","82","560","420",,
"9514","11","82","560","420",,
"9515","11","87","275","250",,
"9516","605","87","275","250",,
"9517","605","407","162","150",,
"9518","11","407","162","150",,
"9519","1098","14","55","60",,
"9520","1098","89","55","60",,
"9521","1099","14","170","160",,
"9522","1099","89","170","160",,
"9523","1100","110","150","120",,
"9524","1100","507","150","120",,
"9525","1100","83","444","360",,
"9526","1100","18","444","360",,
"9527","1100","509","100","150",,
"9528","1100","82","444","360",,
"9529","1100","508","200","480",,
"9530","1100","90","150","120",,
"9531","1100","85","150","120",,
"15741","715","1117","350","230",,
"9533","695","110","150","120",,
"9534","695","507","150","120",,
"9535","695","508","200","480",,
"9536","695","509","100","150",,
"9537","695","90","150","120",,
"9538","695","85","150","120",,
"15742","715","1126","350","230",,
"9542","669","113","150","120",,
"9543","669","506","150","120",,
"9544","1101","83","285","240",,
"9545","1101","18","285","240",,
"9546","1101","82","285","240",,
"9547","1101","113","150","120",,
"9548","1101","506","150","120",,
"9549","1","506","444","360",,
"9550","6","506","444","360",,
"9551","1102","113","200","480",,
"9552","1102","506","200","480",,
"9553","1103","113","100","150",,
"9554","1103","506","100","150",,
"9555","609","113","150","120",,
"9556","609","506","150","120",,
"9557","4","113","150","120",,
"9558","4","506","150","120",,
"9559","607","101","200","180",,
"9560","607","102","200","180",,
"9561","607","277","200","180",,
"9562","607","104","200","180",,
"9563","607","103","200","180",,
"9564","607","105","200","180",,
"9565","607","106","200","180",,
"9566","607","107","200","180",,
"9567","607","4","200","180",,
"9568","607","108","200","180",,
"9569","7","101","200","180",,
"9570","7","102","200","180",,
"9571","7","277","200","180",,
"9572","7","104","200","180",,
"9573","7","103","200","180",,
"9574","7","105","200","180",,
"9575","7","106","200","180",,
"9576","7","107","200","180",,
"9577","7","4","200","180",,
"9578","7","108","200","180",,
"9579","636","59","200","180",,
"9580","636","87","200","180",,
"9581","635","59","200","180",,
"9582","635","87","200","180",,
"9583","10","83","560","420",,
"9584","10","82","560","420",,
"9586","10","55","280","250",,
"14882","1539","81","440","300",,
"9588","1098","83","560","420",,
"9589","1098","16","220","250",,
"9590","1098","81","220","250",,
"9592","1098","18","560","420",,
"9593","1098","17","280","280",,
"9594","1098","80","280","280",,
"9595","1098","55","280","250",,
"9596","1098","68","220","250",,
"9597","1098","82","560","420",,
"14883","619","934","440","300",,
"9599","1098","79","111","100",,
"9600","1","504","560","420",,
"9601","6","504","560","420",,
"9604","617","13","235","250",,
"9605","617","504","235","250",,
"9606","619","13","235","250",,
"9607","619","504","235","250",,
"9608","2","504","560","420",,
"9609","700","13","280","250",,
"9610","700","504","280","250",,
"14886","1511","81","770","550",,
"9613","622","504","280","280",,
"9614","624","504","280","280",,
"9615","623","13","111","100",,
"9616","623","504","111","100",,
"9617","618","13","220","250",,
"9618","618","504","220","250",,
"9619","605","62","360","350",,
"9620","605","88","360","350",,
"9621","605","135","530","400",,
"9622","605","511","490","350",,
"9623","605","510","490","350",,
"9624","11","511","490","350",,
"9625","11","510","490","350",,
"9626","11","62","360","350",,
"9627","11","88","360","350",,
"9628","11","136","530","400",,
"9629","11","135","530","400",,
"9630","8","14","360","350",,
"9631","8","89","360","350",,
"9632","608","14","360","350",,
"9633","608","89","360","350",,
"9634","725","14","530","400",,
"9635","725","89","530","400",,
"9636","726","89","550","420",,
"9637","1104","14","490","350",,
"9638","1104","89","490","350",,
"9639","1105","14","490","350",,
"9640","1105","89","490","350",,
"9641","726","119","340","250",,
"9642","709","136","340","250",,
"9643","726","511","80","60",,
"9644","726","510","90","80",,
"9645","1104","136","90","80",,
"9646","1104","135","80","70",,
"9647","1105","136","80","70",,
"9648","1105","135","70","60",,
"9649","726","512","145","120",,
"13117","850","84","190","180",,
"9651","725","512","145","120",,
"9653","1106","136","145","120",,
"9654","1106","135","145","120",,
"15085","655","1122","160","160",,
"13182","2","1059","1200","900",,
"13179","6","299","95","100",,
"13180","6","292","12","20",,
"13177","6","570","200","180",,
"13178","6","291","15","25",,
"13181","2","152","1200","900",,
"13137","6","1059","1200","900",,
"13129","604","255","190","180",,
"13127","604","566","190","200",,
"13128","604","272","200","180",,
"9683","1114","136","1500","1500",,
"9684","1113","136","1250","1350",,
"9687","617","531","140","120",,
"9688","617","530","250","200",,
"9689","617","68","90","80",,
"9690","617","407","180","160",,
"9691","617","557","100","110",,
"9692","617","136","600","500",,
"9693","617","525","220","180",,
"9694","617","552","350","240",,
"9695","617","546","230","190",,
"9696","617","532","90","120",,
"9697","617","548","220","180",,
"9698","617","536","180","160",,
"9699","617","555","80","60",,
"9700","617","527","440","300",,
"9701","617","553","70","50",,
"9702","617","15","440","350",,
"9703","617","547","220","180",,
"9704","617","533","180","160",,
"9705","617","534","70","50",,
"9706","617","541","350","260",,
"9707","617","529","480","560",,
"9708","617","79","230","200",,
"9709","617","542","150","120",,
"9710","617","540","200","160",,
"9711","617","544","140","120",,
"9712","617","522","300","240",,
"9713","617","550","240","200",,
"9714","617","539","230","190",,
"9715","617","545","200","180",,
"9716","617","551","270","200",,
"9717","617","538","200","160",,
"9718","617","549","240","220",,
"9719","617","535","60","40",,
"9720","617","537","250","200",,
"9721","617","523","280","240",,
"9722","617","524","200","180",,
"9723","617","558","140","120",,
"9724","617","559","190","170",,
"9725","617","556","140","120",,
"9726","617","560","300","260",,
"9727","617","561","310","260",,
"9728","617","554","80","60",,
"9729","617","562","330","260",,
"9730","617","18","700","600",,
"9731","617","17","400","300",,
"9732","617","433","490","560",,
"9733","617","117","1000","700",,
"9734","617","435","480","600",,
"9735","617","406","520","400",,
"9736","617","405","510","380",,
"9737","617","528","610","500",,
"9738","617","401","240","180",,
"9739","617","437","420","400",,
"9740","617","423","630","460",,
"9741","617","424","650","500",,
"9742","617","425","550","400",,
"9743","617","427","770","550",,
"9744","617","563","310","250",,
"14874","1553","414","60","60",,
"9746","617","80","400","300",,
"9749","619","523","280","240",,
"9750","619","524","200","180",,
"9751","619","18","700","600",,
"9752","619","17","400","300",,
"9753","619","80","400","300",,
"14875","1553","136","500","300",,
"9755","619","433","490","500",,
"9756","619","558","140","120",,
"9757","619","542","150","120",,
"9758","619","540","200","160",,
"9759","619","117","1000","700",,
"9760","619","544","140","120",,
"9761","619","522","300","250",,
"9762","619","550","240","200",,
"9763","619","539","230","180",,
"9764","619","435","475","600",,
"9765","619","531","140","120",,
"9766","619","559","190","180",,
"9767","619","545","200","180",,
"9768","619","551","270","180",,
"9769","619","406","520","360",,
"9770","619","556","140","120",,
"9771","619","405","510","380",,
"9772","619","538","200","160",,
"9773","619","549","235","240",,
"9774","619","530","250","180",,
"9775","619","560","300","250",,
"9776","619","68","90","80",,
"9777","619","528","610","500",,
"9778","619","401","240","160",,
"9779","619","561","310","250",,
"9780","619","437","420","400",,
"9781","619","423","630","460",,
"9782","619","554","80","60",,
"9783","619","562","330","260",,
"9784","619","424","650","500",,
"9785","619","425","550","350",,
"9786","619","535","60","40",,
"9787","619","555","80","70",,
"9788","619","563","310","250",,
"9789","619","527","440","300",,
"9790","619","553","70","50",,
"9791","619","15","440","350",,
"9792","619","547","220","180",,
"9793","619","533","180","160",,
"9794","619","427","770","500",,
"9795","619","534","70","50",,
"9796","619","541","350","240",,
"9797","619","407","180","160",,
"9798","619","529","480","560",,
"9799","619","79","230","200",,
"9800","619","537","240","200",,
"9801","619","557","100","110",,
"9802","619","136","600","500",,
"9803","619","525","220","180",,
"9804","619","552","350","240",,
"9805","619","546","230","180",,
"9806","619","532","90","120",,
"9807","619","548","230","180",,
"9808","619","536","180","160",,
"14879","619","1102","420","400",,
"14878","1707","81","420","400",,
"9811","1118","16","280","240",,
"9812","1118","81","280","240",,
"9813","1119","16","200","180",,
"9814","1119","81","200","180",,
"9815","6","16","700","600",,
"14877","1707","16","420","400",,
"9817","622","16","370","300",,
"9818","622","81","370","300",,
"9819","624","16","370","300",,
"9820","624","81","370","300",,
"9821","1027","16","490","560",,
"9822","1027","81","490","560",,
"9823","1159","16","140","120",,
"9824","1159","81","140","120",,
"9825","1143","16","150","120",,
"9826","1143","81","150","120",,
"9827","1141","16","200","160",,
"9828","1141","81","200","160",,
"9829","707","16","1000","700",,
"9830","707","81","1000","700",,
"9831","1145","16","140","120",,
"9832","1145","81","140","120",,
"9833","1117","16","300","250",,
"9834","1117","81","300","250",,
"9835","1151","16","240","200",,
"9836","1151","81","240","200",,
"9837","1140","16","230","180",,
"9838","1140","81","230","180",,
"9839","1029","16","480","600",,
"9840","1029","81","480","600",,
"9841","1132","16","140","100",,
"9842","1132","81","140","100",,
"9843","1160","16","190","180",,
"9844","1160","81","190","180",,
"9845","1146","16","200","180",,
"9846","1146","81","200","180",,
"9847","1152","16","270","180",,
"9848","1152","81","270","180",,
"9849","1001","16","520","350",,
"9850","1001","81","520","350",,
"9851","1157","16","140","120",,
"9852","1157","81","140","120",,
"9853","1000","16","510","380",,
"9854","1000","81","510","380",,
"9855","1139","16","200","160",,
"9856","1139","81","200","160",,
"9857","1150","16","235","240",,
"9858","1150","81","235","240",,
"9859","1131","16","250","180",,
"9860","1131","81","250","180",,
"9861","1161","16","300","250",,
"9862","1161","81","300","250",,
"9863","618","16","90","80",,
"9864","618","81","90","80",,
"9865","1129","16","600","500",,
"9866","1129","81","600","500",,
"9867","996","16","240","160",,
"9868","996","81","240","160",,
"14881","1539","16","440","300",,
"14880","617","1102","420","400",,
"9871","1031","16","420","400",,
"9872","1031","81","420","400",,
"9873","1017","16","630","400",,
"9874","1017","81","630","400",,
"9875","1155","16","80","60",,
"9876","1155","81","80","60",,
"9877","1163","16","330","260",,
"9878","1163","81","330","260",,
"9879","1018","16","650","400",,
"9880","1018","81","650","400",,
"9881","1019","16","550","350",,
"9882","1019","81","550","350",,
"9883","1136","16","60","40",,
"9884","1136","81","60","40",,
"9885","1156","16","80","70",,
"9886","1156","81","80","70",,
"9887","1116","16","300","250",,
"9888","1116","81","300","250",,
"9889","1128","16","440","300",,
"9890","1128","81","440","300",,
"9891","1137","16","180","160",,
"9892","1137","81","180","160",,
"9893","1147","16","230","180",,
"9894","1147","81","230","180",,
"9895","1153","16","350","240",,
"9896","1153","81","350","240",,
"9897","1149","16","230","180",,
"9898","1149","81","230","180",,
"9899","1120","16","220","180",,
"9900","1120","81","220","180",,
"9901","726","16","600","500",,
"9902","726","81","600","500",,
"9903","1158","16","100","120",,
"9904","1158","81","100","120",,
"9905","1138","16","250","200",,
"9906","1138","81","250","200",,
"9907","623","16","180","180",,
"9908","623","81","180","180",,
"9909","1130","16","480","560",,
"9910","1130","81","480","560",,
"9911","620","16","180","180",,
"9912","620","81","200","150",,
"9913","1142","16","350","240",,
"9914","1142","81","350","240",,
"9915","1135","16","70","50",,
"9916","1135","81","70","50",,
"9917","1021","16","770","500",,
"9918","1021","81","770","500",,
"9919","1154","16","70","50",,
"9920","1154","81","70","50",,
"9921","1134","16","180","160",,
"9922","1134","81","180","160",,
"9923","1148","16","220","180",,
"9924","1148","81","220","180",,
"9925","610","16","440","350",,
"9926","610","81","440","350",,
"9927","619","543","160","130",,
"9928","1133","16","90","120",,
"9929","1133","81","90","120",,
"9930","1144","16","160","130",,
"9931","1144","81","160","130",,
"9932","1162","16","300","250",,
"9933","1162","81","300","250",,
"9939","622","55","525","425",,
"9940","622","54","470","395",,
"9942","622","68","300","250",,
"9947","622","87","565","500",,
"9948","622","407","200","150",,
"9956","624","53","460","365",,
"9957","624","55","525","425",,
"9958","624","54","470","395",,
"9959","624","57","360","285",,
"9961","624","68","300","250",,
"9967","624","59","565","500",,
"9968","624","87","565","500",,
"9970","624","407","200","150",,
"14888","1707","437","25","30",,
"14887","617","543","160","130",,
"14431","1105","119","330","250",,
"9975","7","17","565","500",,
"9976","7","80","565","500",,
"9977","684","17","470","395",,
"9978","684","80","470","395",,
"9979","700","17","525","425",,
"9980","700","80","525","425",,
"14027","999","116","700","500",,
"13997","1467","906","350","250",,
"9999","618","17","300","250",,
"10000","618","80","300","250",,
"10001","620","17","200","150",,
"10002","620","80","200","150",,
"10003","9","60","300","250",,
"10004","9","84","300","250",,
"10006","9","90","311","300",,
"10007","9","85","311","290",,
"13836","903","38","160","160",,
"13830","902","40","160","160",,
"10011","9","113","335","300",,
"10012","9","506","335","300",,
"10013","9","14","467","420",,
"10014","9","89","467","400",,
"13814","603","311","160","160",,
"14748","725","403","265","200",,
"13689","1","1082","550","500",,
"13844","907","40","160","160",,
"13687","2","1083","450","400",,
"13846","907","38","160","160",,
"13832","902","38","160","160",,
"13828","655","319","160","160",,
"13821","654","312","160","160",,
"13697","1634","136","130","100",,
"13695","6","1083","450","400",,
"13693","6","1082","550","500",,
"13691","1","1083","450","400",,
"13686","2","1080","400","320",,
"13684","1689","83","450","400",,
"13682","1688","82","550","500",,
"13680","1688","18","550","500",,
"13676","1687","18","550","500",,
"10043","9","39","395","370",,
"10048","9","38","400","360",,
"10058","9","77","487","500",,
"10069","9","15","562","480",,
"10072","9","76","446","370",,
"10073","9","78","350","`330",,
"10077","9","16","653","590",,
"13812","603","308","160","160",,
"13834","903","40","160","160",,
"13678","1687","82","550","500",,
"13674","1686","83","400","320",,
"13843","907","39","160","160",,
"14285","715","821","180","130",,
"14442","610","76","480","300",,
"10110","653","3","470","400",,
"14073","1493","406","150","120",,
"14070","1520","459","500","300",,
"14066","619","404","520","400",,
"14052","1001","945","250","200",,
"14043","1001","882","125","120",,
"14036","1001","915","500","400",,
"10124","902","3","465","390",,
"14750","987","135","900","550",,
"14746","726","403","265","200",,
"14744","998","135","265","200",,
"14153","5","32","220","180",,
"14145","677","89","335","280",,
"14139","11","565","335","280",,
"14130","674","78","310","300",,
"14890","1001","404","30","35",,
"14120","1512","83","700","600",,
"14116","1128","18","700","600",,
"14114","6","527","700","600",,
"14110","2","527","700","600",,
"10139","618","3","653","590",,
"10140","619","3","653","590",,
"10141","617","3","653","590",,
"10142","623","3","514","450",,
"13835","903","41","160","160",,
"13811","603","307","160","160",,
"10143","3","3","300","250",,
"10144","4","3","311","290",,
"10145","11","3","467","400",,
"10146","1100","3","335","300",,
"13798","612","40","200","180",,
"10149","1099","3","431","400",,
"13521","1165","83","242","200",,
"10151","1164","3","400","400",,
"13696","6","1081","550","500",,
"13694","6","1080","400","320",,
"13692","1","1081","550","500",,
"13690","1","1080","400","320",,
"13685","1689","82","450","400",,
"13683","1689","18","450","400",,
"13681","1688","83","550","500",,
"13679","2","1082","550","500",,
"13675","1686","82","400","320",,
"13668","1174","83","250","220",,
"13669","1174","82","250","220",,
"13670","2","573","250","220",,
"13671","1","573","250","220",,
"13672","6","573","250","220",,
"14180","1023","417","500","400",,
"10163","614","3","350","330",,
"14091","1404","126","140","100",,
"14092","1405","126","270","180",,
"14093","1406","126","200","150",,
"10173","611","3","561","520",,
"14466","625","15","180","150",,
"14143","1165","89","335","280",,
"14480","1131","15","180","200",,
"14747","725","405","265","200",,
"13688","2","1081","550","500",,
"13845","907","41","160","160",,
"13833","903","39","120","100",,
"13831","902","41","160","160",,
"13829","902","39","130","120",,
"13827","655","312","160","160",,
"13677","1687","83","550","500",,
"13822","654","319","160","160",,
"13820","654","311","160","160",,
"15081","657","1122","200","180",,
"15082","660","76","210","200",,
"13673","1686","18","400","320",,
"13667","1174","18","250","220",,
"13799","612","41","160","160",,
"10181","605","3","467","420",,
"13800","612","38","200","180",,
"10184","695","3","335","300",,
"10185","1172","3","184","170",,
"13809","657","312","160","160",,
"13535","1668","83","250","200",,
"13801","603","76","200","180",,
"14876","1553","425","50","60",,
"13523","1165","82","240","200",,
"10192","690","3","110","100",,
"13522","1165","18","225","190",,
"10194","1170","3","243","210",,
"13511","1169","83","280","330",,
"10197","609","3","311","300",,
"10198","1168","3","242","210",,
"13516","854","83","230","200",,
"10202","679","3","260","230",,
"13233","897","18","18","30",,
"10204","604","3","300","250",,
"13534","873","83","20","25",,
"14152","603","32","220","180",,
"13805","657","307","160","160",,
"13537","1667","83","90","90",,
"13538","872","83","25","30",,
"10210","607","2","200","180",,
"10211","607","109","200","180",,
"10212","607","1","200","180",,
"10213","607","7","200","180",,
"10214","607","5","200","180",,
"10215","607","51","570","450",,
"10216","607","47","565","430",,
"10217","607","43","550","420",,
"10218","607","575","600","450",,
"10219","607","40","535","390",,
"10220","607","41","540","390",,
"10221","607","46","565","400",,
"10222","607","38","530","400",,
"10223","607","50","565","420",,
"10224","607","31","510","390",,
"10225","607","37","525","390",,
"10226","607","45","560","420",,
"10227","607","44","560","420",,
"10228","607","49","565","420",,
"10229","607","42","535","390",,
"10230","607","52","575","450",,
"10231","607","48","565","420",,
"10232","607","77","592","580",,
"10233","607","91","551","460",,
"10234","607","92","552","500",,
"10235","607","93","497","470",,
"10236","607","73","665","580",,
"10237","607","94","421","360",,
"10238","607","95","415","360",,
"10239","607","74","352","310",,
"10240","607","97","460","400",,
"10241","607","96","457","400",,
"10242","607","98","570","510",,
"10243","607","15","665","800",,
"10244","607","75","560","520",,
"10245","607","99","447","400",,
"10246","607","76","543","460",,
"10247","607","78","455","400",,
"10248","607","100","868","530",,
"10249","607","307","570","460",,
"10250","607","308","580","500",,
"10251","607","310","555","460",,
"10252","607","309","610","520",,
"10253","607","320","640","540",,
"10254","607","311","560","460",,
"10255","607","312","605","520",,
"10256","607","313","645","540",,
"10257","607","314","605","520",,
"10258","607","315","655","560",,
"10259","607","316","645","540",,
"10260","607","319","555","460",,
"10261","607","317","660","560",,
"10262","607","321","635","540",,
"10263","607","318","635","550",,
"10264","7","2","200","180",,
"10265","7","109","200","180",,
"10266","7","1","200","180",,
"10267","7","7","200","180",,
"10268","7","5","200","180",,
"10269","7","77","592","580",,
"10270","7","91","551","460",,
"10271","7","92","552","500",,
"10272","7","93","497","440",,
"10273","7","73","665","580",,
"10274","7","94","421","360",,
"10275","7","95","415","360",,
"10276","7","74","352","310",,
"10277","7","97","460","400",,
"10278","7","96","457","400",,
"10279","7","98","570","510",,
"10280","7","15","665","800",,
"10281","7","75","560","520",,
"10282","7","99","447","400",,
"10283","7","76","543","460",,
"10284","7","78","455","400",,
"10285","7","100","868","530",,
"10286","7","307","570","460",,
"10287","7","308","580","500",,
"10288","7","310","555","460",,
"10289","7","309","610","520",,
"10290","7","320","640","540",,
"10291","7","311","560","460",,
"10292","7","312","605","520",,
"10293","7","313","645","540",,
"10294","7","314","605","520",,
"10295","7","315","655","560",,
"10296","7","316","645","540",,
"10297","7","319","555","460",,
"10298","7","317","660","560",,
"10299","7","321","635","540",,
"10300","7","318","635","550",,
"10301","7","51","570","450",,
"10302","7","47","565","430",,
"10303","7","43","550","420",,
"10304","7","575","600","450",,
"10305","7","40","535","390",,
"10306","7","41","540","390",,
"10307","7","46","565","400",,
"10308","7","38","530","400",,
"10309","7","50","565","520",,
"10310","7","31","510","390",,
"10311","7","37","525","390",,
"10312","7","45","560","420",,
"10313","7","44","560","420",,
"10314","7","49","565","420",,
"10315","7","42","535","390",,
"10316","7","52","575","450",,
"10317","7","48","565","420",,
"10318","637","59","200","180",,
"10319","637","87","200","180",,
"10320","638","59","200","180",,
"10321","638","87","200","180",,
"14009","695","60","350","300",,
"13500","1167","18","300","240",,
"10324","640","59","200","180",,
"10325","640","87","200","180",,
"14007","604","113","350","300",,
"13750","715","803","170","90",,
"10328","642","59","200","180",,
"10329","642","87","200","180",,
"10330","643","59","200","180",,
"10331","643","87","200","180",,
"10332","644","59","200","180",,
"10333","644","87","200","180",,
"14006","3","506","350","300",,
"14005","3","113","350","300",,
"14622","706","933","160","160",,
"10338","647","59","200","180",,
"10339","647","87","200","180",,
"14621","1712","116","30","30",,
"10342","645","59","200","180",,
"10343","645","87","200","180",,
"14089","1370","126","170","120",,
"14283","715","809","270","180",,
"14439","1002","867","500","400",,
"10352","653","59","600","450",,
"10353","653","87","600","450",,
"14069","1520","406","500","400",,
"14063","1519","406","500","400",,
"14058","1001","426","400","300",,
"14057","1001","868","200","150",,
"14051","1001","860","300","250",,
"14050","1001","422","120","100",,
"14040","999","81","520","350",,
"14039","999","16","520","350",,
"14034","1001","942","500","400",,
"14094","1418","126","180","130",,
"14109","1692","18","500","420",,
"14113","1","908","700","600",,
"14115","6","908","700","600",,
"14119","1512","18","700","600",,
"14121","1512","82","700","600",,
"14893","1008","413","35","40",,
"14137","605","565","335","280",,
"14144","677","14","335","280",,
"14151","998","80","350","250",,
"14441","610","75","240","180",,
"14743","998","136","265","200",,
"14168","1010","428","500","400",,
"14170","1011","904","300","180",,
"14175","1018","416","300","180",,
"14174","1010","459","260","180",,
"14090","1369","126","300","220",,
"14108","6","1086","500","420",,
"14107","998","81","510","380",,
"14112","1","527","700","600",,
"14101","619","408","320","250",,
"14100","617","408","320","250",,
"14111","2","908","700","600",,
"14189","1010","874",,,,
"14894","1007","414","35","40",,
"14889","1031","1102","25","30",,
"10434","611","59","665","580",,
"15058","611","1121","150","100",,
"14468","628","15","300","200",,
"14467","634","15","330","200",,
"14142","1165","14","335","280",,
"14141","1104","79","400","300",,
"14745","726","405","265","200",,
"14475","906","15","430","300",,
"14474","910","15","430","300",,
"14026","1001","430","700","500",,
"14025","1001","116","700","500",,
"14024","1001","117","700","500",,
"14023","707","459","550","550",,
"14624","706","563","250","250",,
"14021","707","406","700","500",,
"14018","1170","82","345","300",,
"14015","2","569","345","300",,
"14012","1100","84","350","300",,
"14011","1100","60","350","300",,
"14028","999","430","700","500",,
"14623","706","934","160","160",,
"14019","706","459","550","550",,
"14017","1170","83","345","300",,
"14016","1170","18","345","300",,
"14014","1","569","345","300",,
"14013","6","569","345","300",,
"13869","604","781","230","240",,
"13870","604","1084","250","270",,
"14172","1011","906","500","400",,
"14171","1011","428","500","400",,
"14169","1010","906","500","400",,
"14749","987","136","900","550",,
"14751","726","392","900","550",,
"14167","1010","424","300","180",,
"14155","682","86","220","180",,
"14154","682","39","220","180",,
"14150","998","17","350","250",,
"14146","622","403","350","250",,
"14147","624","403","350","250",,
"14148","622","56","390","330",,
"14149","624","56","390","330",,
"14140","1105","79","400","300",,
"14135","703","81","270","300",,
"14134","703","16","270","300",,
"14133","619","56","270","300",,
"14138","11","11","335","280",,
"14136","605","11","335","280",,
"14132","617","56","270","300",,
"14465","614","15","250","150",,
"14895","1010","417","20","30",,
"14891","999","406","30","35",,
"14481","745","15","460","360",,
"14479","1689","15","245","200",,
"14478","1685","15","440","300",,
"14477","909","15","430","300",,
"14476","916","15","430","300",,
"14626","707","934","160","160",,
"10615","611","102","565","540",,
"14625","707","933","160","160",,
"10619","611","107","561","520",,
"14627","1539","117","160","160",,
"14205","1694","17","260","200",,
"14203","624","1088","260","200",,
"14473","907","15","500","330",,
"13752","715","769","300","200",,
"14198","1","1087","550","480",,
"14193","1693","82","550","480",,
